0.046	1	1.99131	-0.450073	0.0941266	
0.047	1	1.99131	-0.450288	0.0936351	
0.048	1	1.99131	-0.450502	0.0931433	
0.049	1	1.99131	-0.450715	0.0926512	
0.05	1	1.99131	-0.450928	0.0921589	
0.051	1	1.99131	-0.45114	0.0916662	
0.052	1	1.99131	-0.451352	0.0911733	
0.053	1	1.99131	-0.451563	0.09068	
0.054	1	1.99131	-0.451773	0.0901865	
0.055	1	1.99131	-0.451982	0.0896927	
0.056	1	1.99131	-0.452191	0.0891986	
0.057	1	1.99131	-0.4524	0.0887042	
0.058	1	1.99131	-0.452607	0.0882096	
0.059	1	1.99131	-0.452814	0.0877146	
0.06	1	1.99131	-0.453021	0.0872194	
0.061	1	1.99131	-0.453227	0.0867239	
0.062	1	1.99131	-0.453432	0.0862281	
0.063	1	1.99131	-0.453636	0.0857321	
0.064	1	1.99131	-0.45384	0.0852357	
0.065	1	1.99131	-0.454043	0.0847391	
0.066	1	1.99131	-0.454246	0.0842422	
0.067	1	1.99131	-0.454448	0.0837451	
0.068	1	1.99131	-0.454649	0.0832476	
0.069	1	1.99131	-0.45485	0.0827499	
0.07	1	1.99131	-0.45505	0.082252	
0.071	1	1.99131	-0.455249	0.0817537	
0.072	1	1.99131	-0.455448	0.0812552	
0.073	1	1.99131	-0.455646	0.0807564	
0.074	1	1.99131	-0.455843	0.0802574	
0.075	1	1.99131	-0.45604	0.079758	
0.076	1	1.99131	-0.456236	0.0792584	
0.077	1	1.99131	-0.456432	0.0787586	
0.078	1	1.99131	-0.456626	0.0782585	
0.079	1	1.99131	-0.456821	0.0777581	
0.08	1	1.99131	-0.457014	0.0772574	
0.081	1	1.99131	-0.457207	0.0767565	
0.082	1	1.99131	-0.457399	0.0762553	
0.083	1	1.99131	-0.457591	0.0757539	
0.084	1	1.99131	-0.457782	0.0752522	
0.085	1	1.99131	-0.457972	0.0747503	
0.086	1	1.99131	-0.458162	0.0742481	
0.087	1	1.99131	-0.458351	0.0737456	
0.088	1	1.99131	-0.458539	0.0732429	
0.089	1	1.99131	-0.458727	0.0727399	
0.09	1	1.99131	-0.458914	0.0722366	
0.091	1	1.99131	-0.4591	0.0717332	
0.092	1	1.99131	-0.459286	0.0712294	
0.093	1	1.99131	-0.459471	0.0707254	
0.094	1	1.99131	-0.459656	0.0702212	
0.095	1	1.99131	-0.45984	0.0697167	
0.096	1	1.99131	-0.460023	0.0692119	
0.097	1	1.99131	-0.460205	0.0687069	
0.098	1	1.99131	-0.460387	0.0682017	
0.099	1	1.99131	-0.460568	0.0676962	
0.1	1	1.99131	-0.460749	0.0671905	
0.101	1	1.99131	-0.460929	0.0666845	
0.102	1	1.99131	-0.461108	0.0661783	
0.103	1	1.99131	-0.461287	0.0656718	
0.104	1	1.99131	-0.461465	0.0651651	
0.105	1	1.99131	-0.461642	0.0646581	
0.106	1	1.99131	-0.461819	0.0641509	
0.107	1	1.99131	-0.461995	0.0636435	
0.108	1	1.99131	-0.46217	0.0631358	
0.109	1	1.99131	-0.462345	0.0626279	
0.11	1	1.99131	-0.462519	0.0621198	
0.111	1	1.99131	-0.462692	0.0616114	
0.112	1	1.99131	-0.462865	0.0611027	
0.113	1	1.99131	-0.463037	0.0605939	
0.114	1	1.99131	-0.463208	0.0600848	
0.115	1	1.99131	-0.463379	0.0595755	
0.116	1	1.99131	-0.463549	0.0590659	
0.117	1	1.99131	-0.463719	0.0585561	
0.118	1	1.99131	-0.463887	0.0580461	
0.119	1	1.99131	-0.464055	0.0575359	
0.12	1	1.99131	-0.464223	0.0570254	
0.121	1	1.99131	-0.46439	0.0565147	
0.122	1	1.99131	-0.464556	0.0560037	
0.123	1	1.99131	-0.464721	0.0554926	
0.124	1	1.99131	-0.464886	0.0549812	
0.125	1	1.99131	-0.46505	0.0544696	
0.126	1	1.99131	-0.465214	0.0539577	
0.127	1	1.99131	-0.465377	0.0534457	
0.128	1	1.99131	-0.465539	0.0529334	
0.129	1	1.99131	-0.4657	0.0524209	
0.13	1	1.99131	-0.465861	0.0519082	
0.131	1	1.99131	-0.466021	0.0513953	
0.132	1	1.99131	-0.466181	0.0508821	
0.133	1	1.99131	-0.46634	0.0503687	
0.134	1	1.99131	-0.466498	0.0498551	
0.135	1	1.99131	-0.466656	0.0493413	
0.136	1	1.99131	-0.466812	0.0488273	
0.137	1	1.99131	-0.466969	0.0483131	
0.138	1	1.99131	-0.467124	0.0477986	
0.139	1	1.99131	-0.467279	0.047284	
0.14	1	1.99131	-0.467433	0.0467691	
0.141	1	1.99131	-0.467587	0.046254	
0.142	1	1.99131	-0.46774	0.0457387	
0.143	1	1.99131	-0.467892	0.0452232	
